sensor_id,latitude,longitude,start_time_local,end_time_local,start_time_unix_epoch,end_time_unix_epoch
1D:CF:05:10:6A:80,32.666,-96.899,2025-01-06T11:15:12.125000-06:00,2025-01-06T11:17:35.393777-06:00,1.73618E+12,1.73618E+12
B7:A1:A6:51:7F:C4,32.648,-96.916,2025-01-06T11:15:12.269000-06:00,2025-01-06T11:17:45.643244-06:00,1.73618E+12,1.73618E+12
4F:19:06:10:6A:80,32.658,-96.914,2025-01-06T11:15:12.277000-06:00,2025-01-06T11:19:09.798189-06:00,1.73618E+12,1.73618E+12
45:01:05:10:6A:80,32.649,-96.914,2025-01-06T11:15:12.523000-06:00,2025-01-06T11:15:43.212781-06:00,1.73618E+12,1.73618E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T11:15:12.543000-06:00,2025-01-06T11:19:03.185364-06:00,1.73618E+12,1.73618E+12
B5:1C:12:10:6A:80,32.654,-96.892,2025-01-06T11:15:13.112000-06:00,2025-01-06T11:18:37.380154-06:00,1.73618E+12,1.73618E+12
4D:50:1F:10:6A:80,32.651,-96.893,2025-01-06T11:15:13.309000-06:00,2025-01-06T11:19:53.097776-06:00,1.73618E+12,1.73618E+12
F9:C6:73:40:EE:C0,32.665,-96.899,2025-01-06T11:15:13.898000-06:00,2025-01-06T11:17:56.987745-06:00,1.73618E+12,1.73618E+12
27:DA:AA:51:7F:C4,32.668,-96.893,2025-01-06T11:15:13.927000-06:00,2025-01-06T11:21:26.902471-06:00,1.73618E+12,1.73618E+12
1D:4A:A5:51:7F:C4,32.667,-96.91,2025-01-06T11:15:16.505000-06:00,2025-01-06T11:15:29.619954-06:00,1.73618E+12,1.73618E+12
D1:93:A6:51:7F:C4,32.994,-96.59,2025-01-06T11:17:29.806000-06:00,2025-01-06T11:19:17.041394-06:00,1.73618E+12,1.73618E+12
AD:00:13:10:6A:80,33.017,-96.633,2025-01-06T11:17:29.933000-06:00,2025-01-06T11:18:43.378936-06:00,1.73618E+12,1.73618E+12
19:92:A7:51:7F:C4,33.027,-96.626,2025-01-06T11:17:30.093000-06:00,2025-01-06T11:19:02.438222-06:00,1.73618E+12,1.73618E+12
C5:D0:AB:51:7F:C4,33.032,-96.627,2025-01-06T11:17:30.115000-06:00,2025-01-06T11:21:33.136908-06:00,1.73618E+12,1.73618E+12
CD:88:AA:51:7F:C4,32.987,-96.585,2025-01-06T11:17:30.123000-06:00,2025-01-06T11:18:32.189512-06:00,1.73618E+12,1.73618E+12
69:1C:13:10:6A:80,33.029,-96.616,2025-01-06T11:17:30.127000-06:00,2025-01-06T11:17:53.447943-06:00,1.73618E+12,1.73618E+12
C1:FE:A9:51:7F:C4,33.026,-96.625,2025-01-06T11:17:30.131000-06:00,2025-01-06T11:17:51.404615-06:00,1.73618E+12,1.73618E+12
A5:5E:13:10:6A:80,32.995,-96.59,2025-01-06T11:17:30.150000-06:00,2025-01-06T11:21:00.617664-06:00,1.73618E+12,1.73618E+12
03:08:11:10:6A:80,33.018,-96.596,2025-01-06T11:17:30.157000-06:00,2025-01-06T11:19:20.548887-06:00,1.73618E+12,1.73618E+12
53:AE:16:10:6A:80,32.994,-96.594,2025-01-06T11:17:30.174000-06:00,2025-01-06T11:19:09.670938-06:00,1.73618E+12,1.73618E+12
1B:96:0C:10:6A:80,33.028,-96.626,2025-01-06T11:17:30.195000-06:00,2025-01-06T11:19:54.515482-06:00,1.73618E+12,1.73618E+12
6B:6C:15:10:6A:80,32.995,-96.597,2025-01-06T11:17:30.200000-06:00,2025-01-07T00:03:50.834062-06:00,1.73618E+12,1.73623E+12
55:02:06:10:6A:80,33.016,-96.598,2025-01-06T11:17:30.218000-06:00,2025-01-06T11:24:37.586802-06:00,1.73618E+12,1.73618E+12
2F:02:A6:51:7F:C4,33.036,-96.635,2025-01-06T11:17:30.222000-06:00,2025-01-06T11:19:33.805649-06:00,1.73618E+12,1.73618E+12
85:34:13:10:6A:80,33.022,-96.626,2025-01-06T11:17:30.249000-06:00,2025-01-06T15:54:03.618914-06:00,1.73618E+12,1.7362E+12
49:98:A7:51:7F:C4,33.029,-96.601,2025-01-06T11:17:30.276000-06:00,2025-01-06T11:28:39.669993-06:00,1.73618E+12,1.73618E+12
D5:C6:16:10:6A:80,32.988,-96.589,2025-01-06T11:17:30.322000-06:00,2025-01-06T11:20:05.570959-06:00,1.73618E+12,1.73618E+12
1F:29:0F:10:6A:80,32.997,-96.596,2025-01-06T11:17:31.290000-06:00,2025-01-06T11:20:26.239652-06:00,1.73618E+12,1.73618E+12
83:05:A6:51:7F:C4,33.04,-96.592,2025-01-06T11:17:31.418000-06:00,2025-01-06T11:19:43.280349-06:00,1.73618E+12,1.73618E+12
DF:FD:A5:51:7F:C4,33.022,-96.596,2025-01-06T11:17:31.424000-06:00,2025-01-06T11:20:16.546712-06:00,1.73618E+12,1.73618E+12
3B:F5:02:10:6A:80,33.006,-96.591,2025-01-06T11:17:31.434000-06:00,2025-01-06T11:18:56.323627-06:00,1.73618E+12,1.73618E+12
F7:E1:04:10:6A:80,33.038,-96.635,2025-01-06T11:17:31.446000-06:00,2025-01-06T11:19:21.602792-06:00,1.73618E+12,1.73618E+12
CF:29:13:10:6A:80,33.042,-96.589,2025-01-06T11:17:31.454000-06:00,2025-01-06T11:20:29.218037-06:00,1.73618E+12,1.73618E+12
9F:0D:0D:10:6A:80,32.993,-96.594,2025-01-06T11:17:31.493000-06:00,2025-01-06T11:19:43.446279-06:00,1.73618E+12,1.73618E+12
19:85:A5:51:7F:C4,33.026,-96.597,2025-01-06T11:17:31.496000-06:00,2025-01-06T11:19:34.810503-06:00,1.73618E+12,1.73618E+12
31:85:A6:51:7F:C4,33.046,-96.591,2025-01-06T11:17:31.511000-06:00,2025-01-06T11:18:10.083519-06:00,1.73618E+12,1.73618E+12
67:49:0B:10:6A:80,33.028,-96.613,2025-01-06T11:17:31.513000-06:00,2025-01-06T11:20:05.621423-06:00,1.73618E+12,1.73618E+12
47:29:15:10:6A:80,33.02,-96.597,2025-01-06T11:17:31.541000-06:00,2025-01-06T11:20:56.646546-06:00,1.73618E+12,1.73618E+12
F5:35:06:10:6A:80,33.02,-96.629,2025-01-06T11:17:31.573000-06:00,2025-01-06T11:17:54.784013-06:00,1.73618E+12,1.73618E+12
37:AF:12:10:6A:80,33.024,-96.633,2025-01-06T11:17:31.943000-06:00,2025-01-06T11:20:23.975259-06:00,1.73618E+12,1.73618E+12
11:CF:A6:51:7F:C4,33.029,-96.6,2025-01-06T11:17:31.971000-06:00,2025-01-06T11:19:29.892953-06:00,1.73618E+12,1.73618E+12
03:BB:A6:51:7F:C4,33.037,-96.598,2025-01-06T11:17:31.974000-06:00,2025-01-06T11:19:48.496996-06:00,1.73618E+12,1.73618E+12
C5:03:15:10:6A:80,32.988,-96.591,2025-01-06T11:17:31.981000-06:00,2025-01-06T11:20:25.833923-06:00,1.73618E+12,1.73618E+12
AF:53:14:10:6A:80,33.04,-96.596,2025-01-06T11:17:31.985000-06:00,2025-01-06T11:19:35.753523-06:00,1.73618E+12,1.73618E+12
21:8B:04:10:6A:80,33.025,-96.597,2025-01-06T11:17:31.988000-06:00,2025-01-06T11:20:48.524354-06:00,1.73618E+12,1.73618E+12
BD:53:A8:51:7F:C4,32.996,-96.598,2025-01-06T11:17:32.020000-06:00,2025-01-06T18:51:07.130392-06:00,1.73618E+12,1.73621E+12
C9:F3:A5:51:7F:C4,33.037,-96.598,2025-01-06T11:17:32.057000-06:00,2025-01-06T11:21:37.218548-06:00,1.73618E+12,1.73618E+12
93:1F:AA:51:7F:C4,32.995,-96.59,2025-01-06T11:17:32.092000-06:00,2025-01-06T11:19:00.100323-06:00,1.73618E+12,1.73618E+12
CD:23:03:10:6A:80,33.037,-96.594,2025-01-06T11:17:32.140000-06:00,2025-01-06T11:19:28.923037-06:00,1.73618E+12,1.73618E+12
13:93:A6:51:7F:C4,33.046,-96.59,2025-01-06T11:17:32.196000-06:00,2025-01-06T11:19:56.225656-06:00,1.73618E+12,1.73618E+12
CB:17:AB:51:7F:C4,33.035,-96.59,2025-01-06T11:17:32.255000-06:00,2025-01-06T11:19:44.472323-06:00,1.73618E+12,1.73618E+12
F1:C7:10:10:6A:80,33.022,-96.597,2025-01-06T11:17:32.269000-06:00,2025-01-06T11:19:31.856922-06:00,1.73618E+12,1.73618E+12
63:43:A6:51:7F:C4,32.998,-96.598,2025-01-06T11:17:32.271000-06:00,2025-01-06T11:19:36.634652-06:00,1.73618E+12,1.73618E+12
9F:C0:0A:10:6A:80,33.032,-96.595,2025-01-06T11:17:32.373000-06:00,2025-01-06T11:20:03.088471-06:00,1.73618E+12,1.73618E+12
97:66:15:10:6A:80,33.02,-96.598,2025-01-06T11:17:32.434000-06:00,2025-01-06T11:20:08.161333-06:00,1.73618E+12,1.73618E+12
C3:1C:13:10:6A:80,33.03,-96.6,2025-01-06T11:17:32.502000-06:00,2025-01-06T11:19:37.287331-06:00,1.73618E+12,1.73618E+12
FF:0C:05:10:6A:80,33.037,-96.593,2025-01-06T11:17:32.528000-06:00,2025-01-06T11:19:57.449331-06:00,1.73618E+12,1.73618E+12
19:4C:02:10:6A:80,33.029,-96.596,2025-01-06T11:17:32.589000-06:00,2025-01-06T11:21:08.385449-06:00,1.73618E+12,1.73618E+12
15:CA:0C:10:6A:80,33.025,-96.596,2025-01-06T11:17:32.628000-06:00,2025-01-06T11:19:23.858345-06:00,1.73618E+12,1.73618E+12
A3:F6:08:10:6A:80,33.87,-98.558,2025-01-06T11:18:10.420000-06:00,2025-01-06T11:58:04.313327-06:00,1.73618E+12,1.73619E+12
B9:48:24:10:6A:80,32.403,-96.803,2025-01-06T11:19:09.068000-06:00,2025-01-06T11:20:30.255018-06:00,1.73618E+12,1.73618E+12
43:91:A6:51:7F:C4,32.662,-97.143,2025-01-06T11:19:30.449000-06:00,2025-01-06T12:24:40.540609-06:00,1.73618E+12,1.73619E+12
8B:85:74:40:EE:C0,32.949,-96.165,2025-01-06T11:20:10.682000-06:00,2025-01-07T18:32:21.706486-06:00,1.73618E+12,1.7363E+12
B9:48:24:10:6A:80,32.403,-96.803,2025-01-06T11:22:07.563000-06:00,2025-01-06T11:23:03.691306-06:00,1.73618E+12,1.73618E+12
A1:B9:27:10:6A:80,32.334,-95.325,2025-01-06T11:22:14.554000-06:00,2025-01-06T12:41:55.363463-06:00,1.73618E+12,1.73619E+12
9F:5A:08:10:6A:80,33.024,-97.059,2025-01-06T11:23:41.614000-06:00,2025-01-06T12:04:32.256185-06:00,1.73618E+12,1.73619E+12
75:02:08:10:6A:80,32.899,-97.105,2025-01-06T11:24:02.906000-06:00,2025-01-06T12:25:37.898684-06:00,1.73618E+12,1.73619E+12
D5:52:16:10:6A:80,33.262,-96.911,2025-01-06T11:25:24.220000-06:00,2025-01-06T11:31:14.159875-06:00,1.73618E+12,1.73618E+12
2B:77:A7:51:7F:C4,32.316,-95.378,2025-01-06T11:25:42.603000-06:00,2025-01-06T18:40:22.052463-06:00,1.73618E+12,1.73621E+12
8D:1C:16:10:6A:80,32.745,-96.673,2025-01-06T11:26:40.101000-06:00,2025-01-06T13:03:48.702022-06:00,1.73618E+12,1.73619E+12
F9:B4:05:10:6A:80,32.349,-95.368,2025-01-06T11:28:15.774000-06:00,2025-01-06T11:59:05.899122-06:00,1.73618E+12,1.73619E+12
B9:CB:08:10:6A:80,33.072,-97.229,2025-01-06T11:28:54.459000-06:00,2025-01-06T17:05:42.536451-06:00,1.73618E+12,1.7362E+12
4F:D1:73:40:EE:C0,33.071,-97.217,2025-01-06T11:29:00.503000-06:00,2025-01-07T20:41:38.728894-06:00,1.73618E+12,1.7363E+12
87:38:15:10:6A:80,33.071,-97.219,2025-01-06T11:29:06.420000-06:00,2025-01-08T06:55:15.451655-06:00,1.73618E+12,1.73634E+12
57:81:00:10:6A:80,32.624,-96.89,2025-01-06T11:29:22.054000-06:00,2025-01-06T19:35:24.089420-06:00,1.73618E+12,1.73621E+12
EF:D8:1A:10:6A:80,32.606,-96.94,2025-01-06T11:29:28.256000-06:00,2025-01-06T12:20:06.036532-06:00,1.73618E+12,1.73619E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T11:30:07.666000-06:00,2025-01-06T11:36:26.728631-06:00,1.73618E+12,1.73618E+12
6F:66:07:10:6A:80,33.852,-98.597,2025-01-06T11:30:22.360000-06:00,2025-01-06T18:21:17.417423-06:00,1.73618E+12,1.73621E+12
23:FB:74:40:EE:C0,32.933,-96.338,2025-01-06T11:31:24.919000-06:00,2025-01-06T21:21:58.173165-06:00,1.73618E+12,1.73622E+12
37:ED:14:10:6A:80,33.287,-96.611,2025-01-06T11:31:59.066000-06:00,2025-01-06T12:30:49.026411-06:00,1.73618E+12,1.73619E+12
09:01:00:10:6A:80,32.923,-97.207,2025-01-06T11:33:28.653000-06:00,2025-01-06T12:26:53.035240-06:00,1.73618E+12,1.73619E+12
47:78:A7:51:7F:C4,32.582,-96.891,2025-01-06T11:33:31.115000-06:00,2025-01-06T12:33:47.987550-06:00,1.73618E+12,1.73619E+12
FB:86:A7:51:7F:C4,32.742,-96.548,2025-01-06T11:34:29.681000-06:00,2025-01-06T11:35:11.730320-06:00,1.73618E+12,1.73618E+12
FD:18:A6:51:7F:C4,32.673,-97.14,2025-01-06T11:35:07.110000-06:00,2025-01-06T12:31:34.835433-06:00,1.73618E+12,1.73619E+12
17:D8:13:10:6A:80,32.533,-97.343,2025-01-06T11:35:40.537000-06:00,2025-01-06T12:07:11.499426-06:00,1.73618E+12,1.73619E+12
73:62:05:10:6A:80,32.542,-97.349,2025-01-06T11:35:40.758000-06:00,2025-01-06T12:19:30.706188-06:00,1.73618E+12,1.73619E+12
AF:BF:A6:51:7F:C4,32.669,-97.158,2025-01-06T11:37:07.717000-06:00,2025-01-06T12:29:37.786814-06:00,1.73619E+12,1.73619E+12
01:9C:16:10:6A:80,32.376,-95.317,2025-01-06T11:37:38.635000-06:00,2025-01-06T12:34:36.888901-06:00,1.73619E+12,1.73619E+12
63:EE:00:10:6A:80,33.018,-96.585,2025-01-06T11:41:36.885000-06:00,2025-01-06T12:50:18.301034-06:00,1.73619E+12,1.73619E+12
9B:4F:07:10:6A:80,32.743,-97.213,2025-01-06T11:41:50.324000-06:00,2025-01-06T11:42:20.025609-06:00,1.73619E+12,1.73619E+12
15:7C:0A:10:6A:80,32.881,-96.707,2025-01-06T11:42:31.258000-06:00,2025-01-06T12:15:41.623809-06:00,1.73619E+12,1.73619E+12
D1:F3:0E:10:6A:80,32.877,-96.804,2025-01-06T11:48:34.231000-06:00,2025-12-31T23:59:59-06:00,1.73619E+12,1.76725E+12
75:54:02:10:6A:80,33.083,-96.628,2025-01-06T11:49:06.466000-06:00,2025-01-06T14:45:52.531552-06:00,1.73619E+12,1.7362E+12
C7:98:0E:10:6A:80,33.285,-96.622,2025-01-06T11:49:59.432000-06:00,2025-01-06T12:50:02.878157-06:00,1.73619E+12,1.73619E+12
E1:CD:07:10:6A:80,32.947,-97.135,2025-01-06T11:50:18.772000-06:00,2025-01-07T18:45:24.259943-06:00,1.73619E+12,1.7363E+12
FB:4F:A5:51:7F:C4,32.805,-97.202,2025-01-06T11:50:50.224000-06:00,2025-01-06T13:03:53.983399-06:00,1.73619E+12,1.73619E+12
4F:3B:14:10:6A:80,32.738,-97.028,2025-01-06T11:51:35.927000-06:00,2025-01-06T17:37:06.838939-06:00,1.73619E+12,1.73621E+12
85:1E:16:10:6A:80,32.86,-96.773,2025-01-06T11:52:43.007000-06:00,2025-01-06T11:55:14.944573-06:00,1.73619E+12,1.73619E+12
85:8B:0E:10:6A:80,33.136,-96.871,2025-01-06T11:53:58.942000-06:00,2025-01-06T11:57:12.837399-06:00,1.73619E+12,1.73619E+12
51:24:08:10:6A:80,33.162,-96.858,2025-01-06T11:54:52.363000-06:00,2025-01-06T12:27:05.418208-06:00,1.73619E+12,1.73619E+12
3B:20:75:40:EE:C0,32.826,-96.938,2025-01-06T11:55:32.771000-06:00,2025-01-06T11:56:25.170139-06:00,1.73619E+12,1.73619E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T11:55:47.968000-06:00,2025-01-06T12:01:43.827732-06:00,1.73619E+12,1.73619E+12
2B:56:15:10:6A:80,33.589,-96.994,2025-01-06T11:56:19.782000-06:00,2025-01-06T14:51:21.650406-06:00,1.73619E+12,1.7362E+12
B3:88:A6:51:7F:C4,32.961,-97.276,2025-01-06T12:01:58.512000-06:00,2025-01-06T13:05:00.076212-06:00,1.73619E+12,1.73619E+12
E1:FC:15:10:6A:80,32.987,-97.002,2025-01-06T12:02:10.262000-06:00,2025-01-06T12:13:33.420904-06:00,1.73619E+12,1.73619E+12
17:2C:03:10:6A:80,32.984,-96.988,2025-01-06T12:02:10.377000-06:00,2025-01-06T12:13:23.060562-06:00,1.73619E+12,1.73619E+12
21:DC:15:10:6A:80,32.986,-96.984,2025-01-06T12:02:10.393000-06:00,2025-01-06T12:14:37.630124-06:00,1.73619E+12,1.73619E+12
AF:A9:A7:51:7F:C4,32.984,-96.986,2025-01-06T12:02:10.498000-06:00,2025-01-06T12:19:54.797918-06:00,1.73619E+12,1.73619E+12
5F:D4:05:10:6A:80,32.988,-96.979,2025-01-06T12:02:10.515000-06:00,2025-01-06T12:12:40.981649-06:00,1.73619E+12,1.73619E+12
71:39:04:10:6A:80,32.986,-96.98,2025-01-06T12:02:10.595000-06:00,2025-01-06T12:11:55.404182-06:00,1.73619E+12,1.73619E+12
27:1F:13:10:6A:80,32.988,-97.001,2025-01-06T12:02:11.768000-06:00,2025-01-06T12:12:15.840346-06:00,1.73619E+12,1.73619E+12
89:2C:20:10:6A:80,33.888,-96.649,2025-01-06T12:02:17.647000-06:00,2025-01-06T15:51:30.750896-06:00,1.73619E+12,1.7362E+12
47:C4:14:10:6A:80,33.195,-96.872,2025-01-06T12:02:27.295000-06:00,2025-01-06T12:02:58.918914-06:00,1.73619E+12,1.73619E+12
B7:1B:0E:10:6A:80,32.776,-97.045,2025-01-06T12:03:28.328000-06:00,2025-01-06T12:39:10.517699-06:00,1.73619E+12,1.73619E+12
6D:C5:05:10:6A:80,32.977,-96.558,2025-01-06T12:04:00.174000-06:00,2025-01-06T19:29:51.702316-06:00,1.73619E+12,1.73621E+12
9D:59:0C:10:6A:80,33.181,-96.881,2025-01-06T12:04:04.873000-06:00,2025-01-06T12:55:06.996374-06:00,1.73619E+12,1.73619E+12
CF:93:1B:10:6A:80,32.01,-97.114,2025-01-06T12:04:32.481000-06:00,2025-01-06T16:00:17.719978-06:00,1.73619E+12,1.7362E+12
37:E4:20:10:6A:80,32.545,-95.389,2025-01-06T12:04:54.290000-06:00,2025-01-07T19:05:03.794599-06:00,1.73619E+12,1.7363E+12
13:71:A7:51:7F:C4,33.697,-97.01,2025-01-06T12:05:57.805000-06:00,2025-01-06T13:08:06.410731-06:00,1.73619E+12,1.73619E+12
F5:87:A6:51:7F:C4,32.656,-97.077,2025-01-06T12:07:34.736000-06:00,2025-01-06T13:24:01.577148-06:00,1.73619E+12,1.73619E+12
CB:61:A7:51:7F:C4,32.845,-96.812,2025-01-06T12:10:18.742000-06:00,2025-01-06T12:47:33.407321-06:00,1.73619E+12,1.73619E+12
A3:F6:08:10:6A:80,33.87,-98.558,2025-01-06T12:10:36.170000-06:00,2025-01-06T12:43:02.782248-06:00,1.73619E+12,1.73619E+12
47:D1:A6:51:7F:C4,33.079,-96.699,2025-01-06T12:12:12.725000-06:00,2025-01-07T01:07:25.323638-06:00,1.73619E+12,1.73623E+12
D9:A4:0D:10:6A:80,33.023,-97.065,2025-01-06T12:12:57.863000-06:00,2025-01-06T12:13:24.004599-06:00,1.73619E+12,1.73619E+12
C5:F3:12:10:6A:80,33.093,-97.166,2025-01-06T12:14:31.861000-06:00,2025-01-06T12:19:30.485169-06:00,1.73619E+12,1.73619E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T12:14:31.931000-06:00,2025-01-06T12:19:44.875832-06:00,1.73619E+12,1.73619E+12
41:C8:03:10:6A:80,33.098,-96.769,2025-01-06T12:14:46.747000-06:00,2025-01-07T18:55:21.740295-06:00,1.73619E+12,1.7363E+12
7F:2F:16:10:6A:80,32.893,-96.719,2025-01-06T12:16:08.061000-06:00,2025-01-06T14:10:17.434667-06:00,1.73619E+12,1.73619E+12
83:7B:0D:10:6A:80,33.008,-96.902,2025-01-06T12:16:51.440000-06:00,2025-01-06T12:21:34.568221-06:00,1.73619E+12,1.73619E+12
05:92:A6:51:7F:C4,33.007,-96.9,2025-01-06T12:16:51.685000-06:00,2025-01-06T12:20:59.543466-06:00,1.73619E+12,1.73619E+12
3D:F5:27:10:6A:80,33.007,-96.901,2025-01-06T12:16:52.751000-06:00,2025-01-06T12:21:20.401231-06:00,1.73619E+12,1.73619E+12
A3:3F:A6:51:7F:C4,32.884,-97.118,2025-01-06T12:17:00.827000-06:00,2025-01-06T18:14:49.806591-06:00,1.73619E+12,1.73621E+12
47:BF:1E:10:6A:80,33.243,-96.832,2025-01-06T12:17:39.564000-06:00,2025-01-06T12:20:07.802264-06:00,1.73619E+12,1.73619E+12
CB:B6:1E:10:6A:80,32.78,-96.207,2025-01-06T12:17:41.606000-06:00,2025-01-06T12:59:22.024661-06:00,1.73619E+12,1.73619E+12
B3:61:75:40:EE:C0,32.681,-97.17,2025-01-06T12:18:53.355000-06:00,2025-01-06T13:01:24.791385-06:00,1.73619E+12,1.73619E+12
3B:52:06:10:6A:80,33.086,-96.504,2025-01-06T12:22:42.122000-06:00,2025-01-06T12:36:50.654974-06:00,1.73619E+12,1.73619E+12
CF:59:27:10:6A:80,33.071,-96.505,2025-01-06T12:22:42.731000-06:00,2025-01-06T12:39:09.624430-06:00,1.73619E+12,1.73619E+12
B9:21:16:10:6A:80,33.142,-96.521,2025-01-06T12:22:42.912000-06:00,2025-01-06T12:39:06.582144-06:00,1.73619E+12,1.73619E+12
BF:F5:24:10:6A:80,33.073,-96.505,2025-01-06T12:22:42.998000-06:00,2025-01-06T12:39:22.789892-06:00,1.73619E+12,1.73619E+12
A9:DD:08:10:6A:80,33.074,-96.501,2025-01-06T12:22:43.071000-06:00,2025-01-06T12:36:52.872289-06:00,1.73619E+12,1.73619E+12
B7:E9:09:10:6A:80,33.075,-96.519,2025-01-06T12:22:43.078000-06:00,2025-01-06T12:36:50.791634-06:00,1.73619E+12,1.73619E+12
C1:20:16:10:6A:80,33.084,-96.507,2025-01-06T12:22:43.806000-06:00,2025-01-06T12:40:14.615732-06:00,1.73619E+12,1.73619E+12
59:C6:21:10:6A:80,33.016,-96.877,2025-01-06T12:24:22.823000-06:00,2025-01-06T16:50:35.457204-06:00,1.73619E+12,1.7362E+12
43:91:A6:51:7F:C4,32.662,-97.143,2025-01-06T12:24:42.059000-06:00,2025-01-06T13:16:51.445344-06:00,1.73619E+12,1.73619E+12
47:AA:74:40:EE:C0,32.879,-97.113,2025-01-06T12:25:03.755000-06:00,2025-01-06T13:52:31.893735-06:00,1.73619E+12,1.73619E+12
67:B5:AB:51:7F:C4,32.715,-96.451,2025-01-06T12:26:33.810000-06:00,2025-12-31T23:59:59-06:00,1.73619E+12,1.76725E+12
5D:8B:04:10:6A:80,32.316,-95.323,2025-01-06T12:28:48.728000-06:00,2025-01-06T12:30:29.321125-06:00,1.73619E+12,1.73619E+12
91:FE:0D:10:6A:80,32.64,-97.381,2025-01-06T12:28:57.228000-06:00,2025-01-06T13:09:31.000111-06:00,1.73619E+12,1.73619E+12
AD:A1:A7:51:7F:C4,32.695,-97.188,2025-01-06T12:29:44.852000-06:00,2025-01-06T13:54:36.665530-06:00,1.73619E+12,1.73619E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T12:33:03.130000-06:00,2025-01-06T12:37:12.915774-06:00,1.73619E+12,1.73619E+12
E3:87:09:10:6A:80,33.093,-96.873,2025-01-06T12:34:33.753000-06:00,2025-01-06T13:25:22.270409-06:00,1.73619E+12,1.73619E+12
4B:5E:75:40:EE:C0,33.053,-96.757,2025-01-06T12:35:11.711000-06:00,2025-01-06T13:06:13.427496-06:00,1.73619E+12,1.73619E+12
81:05:14:10:6A:80,32.52,-97.291,2025-01-06T12:38:58.187000-06:00,2025-01-06T13:33:27.710480-06:00,1.73619E+12,1.73619E+12
51:24:08:10:6A:80,33.162,-96.858,2025-01-06T12:40:22.910000-06:00,2025-01-06T13:15:38.177221-06:00,1.73619E+12,1.73619E+12
B7:E9:09:10:6A:80,33.075,-96.519,2025-01-06T12:43:20.955000-06:00,2025-01-06T13:06:22.645186-06:00,1.73619E+12,1.73619E+12
47:73:08:10:6A:80,32.463,-97.393,2025-01-06T12:45:55.706000-06:00,2025-01-06T14:19:16.166404-06:00,1.73619E+12,1.73619E+12
47:78:A7:51:7F:C4,32.582,-96.891,2025-01-06T12:47:58.330000-06:00,2025-01-06T14:12:48.860566-06:00,1.73619E+12,1.73619E+12
B5:03:A6:51:7F:C4,32.902,-97.375,2025-01-06T12:48:14.802000-06:00,2025-01-08T19:54:46.814899-06:00,1.73619E+12,1.73639E+12
47:8C:A6:51:7F:C4,32.763,-96.584,2025-01-06T12:51:06.872000-06:00,2025-01-06T13:24:07.410386-06:00,1.73619E+12,1.73619E+12
D1:AD:A6:51:7F:C4,32.658,-96.905,2025-01-06T12:51:54.059000-06:00,2025-01-06T12:57:51.173087-06:00,1.73619E+12,1.73619E+12
95:55:04:10:6A:80,33.042,-96.584,2025-01-06T12:53:08.967000-06:00,2025-01-06T12:56:20.702819-06:00,1.73619E+12,1.73619E+12
93:9B:A6:51:7F:C4,32.826,-97.228,2025-01-06T12:53:52.199000-06:00,2025-01-06T13:38:44.642437-06:00,1.73619E+12,1.73619E+12
31:95:0A:10:6A:80,32.898,-97.279,2025-01-06T12:54:15.388000-06:00,2025-01-06T19:47:36.928632-06:00,1.73619E+12,1.73621E+12
35:EE:0A:10:6A:80,33.083,-96.63,2025-01-06T12:56:00.001000-06:00,2025-01-06T13:30:35.408774-06:00,1.73619E+12,1.73619E+12
51:CA:A9:51:7F:C4,33.143,-96.764,2025-01-06T12:57:28.353000-06:00,2025-01-06T23:15:09.520372-06:00,1.73619E+12,1.73623E+12
A3:F6:08:10:6A:80,33.87,-98.558,2025-01-06T12:57:30.564000-06:00,2025-01-06T13:36:39.961571-06:00,1.73619E+12,1.73619E+12
33:52:06:10:6A:80,33.032,-96.871,2025-01-06T12:57:44.823000-06:00,2025-01-06T13:01:09.868328-06:00,1.73619E+12,1.73619E+12
6F:65:06:10:6A:80,33.17,-97.102,2025-01-06T12:58:11.320000-06:00,2025-01-06T13:49:03.912835-06:00,1.73619E+12,1.73619E+12
55:92:A6:51:7F:C4,33.633,-97.222,2025-01-06T12:59:28.459000-06:00,2025-01-06T13:01:47.363018-06:00,1.73619E+12,1.73619E+12
CB:61:A7:51:7F:C4,32.845,-96.812,2025-01-06T13:00:13.075000-06:00,2025-01-06T13:30:39.115488-06:00,1.73619E+12,1.73619E+12
99:6B:11:10:6A:80,32.612,-97.125,2025-01-06T13:02:20.036000-06:00,2025-01-06T15:30:37.049774-06:00,1.73619E+12,1.7362E+12
CB:B6:1E:10:6A:80,32.78,-96.207,2025-01-06T13:02:29.072000-06:00,2025-01-06T13:39:04.669794-06:00,1.73619E+12,1.73619E+12
1D:F9:14:10:6A:80,32.954,-96.696,2025-01-06T13:03:02.644000-06:00,2025-01-06T13:04:07.624685-06:00,1.73619E+12,1.73619E+12
A9:68:15:10:6A:80,33.408,-96.695,2025-01-06T13:03:37.837000-06:00,2025-01-06T14:18:42.106540-06:00,1.73619E+12,1.73619E+12
